device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,distance_traveled_with_MIL_on,driver_behaviour_label,ethanol_percentage,fuel_model_prediction_prob,fuel_rail_gauge_pressure,fuel_rail_pressure,long_term_fuel_trim_bank_1,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:03.960171,2026-02-04T14:01:52,14.11,47.0,,74.0,889.0,350.0,0.1340752989053726,-0.8307880163192749,9.610325813293455,9.647100453063128,-5.8433182,-35.1977689,,-1.0,35.0,,17.0,41.57,,611.0,,,0,Gasolina,,,1.0,0.9666666666666668,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:04.959900,2026-02-04T14:01:52,14.11,48.0,,74.0,889.0,0.0,0.2226607650518417,0.5051765441894531,9.667786598205566,9.683536485475534,-5.8433304,-35.1977832,,-2.5,35.0,,16.0,41.57,,597.36,,,0,Gasolina,,,1.0,0.9333333333333332,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:05.959802,2026-02-04T14:01:52,14.11,48.0,,73.0,904.0,3.0,0.2609679996967315,-0.1604115068912506,9.763554573059082,9.768358820677696,-5.8433304,-35.1977832,,9.5,35.0,,16.0,41.57,,638.52,,,0,Gasolina,,,1.0,0.7333333333333333,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:06.960772,2026-02-04T14:01:52,14.11,45.0,,71.0,1096.0,6.0,0.5722141861915588,0.2657563984394073,9.30386734008789,9.32523474343378,-5.8433304,-35.1977832,,15.5,35.0,,16.0,41.57,,600.96,,,0,Gasolina,,,0.0,0.8,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:07.960669,2026-02-04T14:01:52,14.11,33.0,,67.0,1453.0,10.0,0.5123591423034668,3.3016040325164795,8.777143478393555,9.391557310613482,-5.8433304,-35.1977832,,15.5,35.0,,17.0,41.57,,545.22,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:08.959134,2026-02-04T14:01:52,14.11,26.0,,58.0,1537.0,10.0,-0.4501099288463592,2.693476915359497,8.841787338256836,9.253897566786629,-5.8433304,-35.1977832,,26.0,35.0,,16.0,41.57,,549.54,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:09.959729,2026-02-04T14:01:52,14.11,25.0,,60.0,1537.0,10.0,-1.6352397203445437,3.974374771118164,7.467514991760254,8.615883234843494,-5.8434058,-35.1977532,,29.0,35.0,,16.0,41.57,,548.975,,,0,Gasolina,,,0.0,0.9666666666666668,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:10.959240,2026-02-04T14:01:52,14.11,36.0,,53.0,1377.0,11.0,-0.5386953949928284,4.0533833503723145,10.888829231262209,11.631281586362368,-5.8434058,-35.1977532,,-1.5,35.0,,15.0,41.57,,676.095,,,0,Gasolina,,,1.0,0.5,0.0,0.0,30.98,0.98,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:11.959512,2026-02-04T14:01:52,14.11,33.0,,53.0,1018.0,10.0,-2.5091233253479004,4.644751071929932,9.576807022094728,10.935476446887993,-5.8434058,-35.1977532,,3.5,35.0,,14.0,41.57,,519.87,,,0,Gasolina,,,0.0,0.7666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:12.959495,2026-02-04T14:01:52,14.11,35.0,,51.0,950.0,10.0,-1.702277421951294,4.24970817565918,8.439560890197754,9.601247628246297,-5.8434058,-35.1977532,,3.0,36.0,,15.0,41.57,,551.25,,,0,Gasolina,,,1.0,0.6333333333333333,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:13.959152,2026-02-04T14:01:52,14.11,35.0,,54.0,956.0,9.0,-1.6831238269805908,3.93367338180542,4.132391929626465,5.948390971659161,-5.8434058,-35.1977532,,15.5,36.0,,15.0,41.57,,540.3199999999999,,,0,Gasolina,,,1.0,0.5666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:14.959824,2026-02-04T14:01:52,14.11,38.0,,65.0,929.0,9.0,-7.182605266571045,0.5746083855628967,11.116278648376465,13.247325926408084,-5.8435373,-35.197679,,-3.0,36.0,,15.0,41.57,,577.16,,,0,Gasolina,,,1.0,0.8666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:15.959372,2026-02-04T14:01:52,14.11,40.0,,61.0,944.0,7.0,-1.2425906658172607,5.12119722366333,6.332663536071777,8.238526568964033,-5.8435373,-35.197679,,-2.5,36.0,,16.0,41.57,,597.8399999999999,,,0,Gasolina,,,1.0,0.7333333333333333,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:16.962118,2026-02-04T14:01:52,14.11,42.0,,63.0,949.0,9.0,1.4437036514282229,3.3423056602478027,9.184157371520996,9.879475390147755,-5.8435373,-35.197679,,-4.5,36.0,,16.0,41.57,,623.28,,,0,Gasolina,,,1.0,0.8,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:17.959603,2026-02-04T14:01:52,14.11,39.0,,57.0,965.0,10.0,-0.8044517636299133,2.9927520751953125,8.762778282165527,9.294621608542489,-5.8435373,-35.197679,,0.0,36.0,,15.0,41.57,,587.76,,,0,Gasolina,,,1.0,0.7,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:18.959566,2026-02-04T14:01:52,14.11,35.0,,53.0,983.0,10.0,-3.912125587463379,3.1699230670928955,6.509834289550781,8.229889509634042,-5.8435373,-35.197679,,17.0,36.0,,15.0,41.57,,554.625,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:19.960673,2026-02-04T14:01:52,14.11,37.0,,71.0,1238.0,10.0,0.395043283700943,2.4205379486083984,7.50582218170166,7.896355474519574,-5.8436341,-35.1977056,,17.0,36.0,,15.0,41.57,,583.505,,,0,Gasolina,,,0.0,0.5666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:20.960083,2026-02-04T14:01:52,14.11,39.0,,76.0,1413.0,12.0,-3.6750996112823486,2.932897090911865,7.187393665313721,8.588764183450303,-5.8436341,-35.1977056,,14.0,36.0,,18.0,41.57,,744.31,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:21.959872,2026-02-04T14:01:52,14.11,39.0,,78.0,1578.0,12.0,-3.3518824577331543,2.6647465229034424,8.80587387084961,9.791802932611397,-5.8436341,-35.1977056,,13.5,36.0,,21.0,41.57,,895.815,,,1,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:22.960571,2026-02-04T14:01:52,14.11,49.0,,84.0,1578.0,15.0,-7.781155586242676,3.3949780464172363,3.797203779220581,9.30005455542588,-5.8436341,-35.1977056,,14.0,36.0,,24.0,41.57,,1272.96,,,1,Gasolina,,,0.0,1.0,0.0,2.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:23.960913,2026-02-04T14:01:52,14.11,42.0,,84.0,1816.0,18.0,-5.963956356048584,3.732560396194458,7.694964408874512,10.426565099875274,-5.8436341,-35.1977056,,14.0,36.0,,22.0,41.57,,1204.8000000000002,,,1,Gasolina,,,0.0,0.8333333333333334,0.0,2.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:24.961208,2026-02-04T14:01:52,14.11,42.0,,78.0,1786.0,19.0,-6.593631267547607,1.3934253454208374,7.4316020011901855,10.032263742034328,-5.8436117,-35.1979105,,16.5,36.0,,22.0,41.57,,1204.8000000000002,,,1,Gasolina,,,0.0,0.8333333333333334,0.0,2.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:25.961087,2026-02-04T14:01:52,14.11,44.0,,82.0,1527.0,22.0,-5.693411827087402,2.8993782997131348,13.79060173034668,15.198750897449006,-5.8436117,-35.1979105,,12.5,36.0,,22.0,41.57,,1255.59,,,1,Gasolina,,,0.0,0.9666666666666668,0.0,2.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:26.960066,2026-02-04T14:01:52,14.11,44.0,,82.0,1484.0,23.0,-3.936067581176758,3.110068082809448,9.8784761428833,11.079234738411095,-5.8436117,-35.1979105,,18.0,36.0,,18.0,41.57,,1100.14,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:27.960893,2026-02-04T14:01:52,14.11,32.0,,46.0,1466.0,24.0,-4.259284973144531,2.5737667083740234,6.734889507293701,8.37403846582066,-5.8436117,-35.1979105,,4.5,36.0,,18.0,41.57,,903.1,,,0,Gasolina,,,0.0,0.8666666666666667,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:28.962151,2026-02-04T14:01:52,14.11,22.0,,36.0,1098.0,23.0,-2.7461493015289307,4.60165548324585,8.288725852966309,9.870134013193868,-5.8436117,-35.1979105,,2.0,36.0,,14.0,41.57,,659.1800000000001,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:29.959969,2026-02-04T14:01:52,14.11,27.0,,41.0,988.0,22.0,-2.0374655723571777,2.7700912952423096,8.93037223815918,9.56954649158476,-5.8435743,-35.1982098,,1.5,36.0,,14.0,41.57,,624.5,,,0,Gasolina,,,0.0,0.7,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:30.962259,2026-02-04T14:01:52,14.11,27.0,,45.0,904.0,19.0,-1.8962076902389529,3.878606796264648,10.781089782714844,11.613401361681689,-5.8435743,-35.1982098,,1.5,36.0,,14.0,41.57,,624.5,,,0,Gasolina,,,0.0,0.5666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:31.960837,2026-02-04T14:01:52,14.11,29.0,,49.0,867.0,16.0,-4.618414878845215,2.928108692169189,7.955932140350342,9.654037120715625,-5.8435743,-35.1982098,,2.0,36.0,,14.0,41.57,,552.96,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:32.960081,2026-02-04T14:01:52,14.11,32.0,,53.0,847.0,16.0,-3.694253206253052,1.290474772453308,7.536946773529053,8.492255210323073,-5.8435743,-35.1982098,,-1.5,36.0,,14.0,41.57,,544.08,,,0,Gasolina,,,0.0,0.5666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:33.959382,2026-02-04T14:01:52,14.11,35.0,,58.0,847.0,14.0,-6.94079065322876,2.499546527862549,8.559270858764648,11.299709083449676,-5.8435743,-35.1982098,,3.0,36.0,,15.0,41.57,,575.0150000000001,,,0,Gasolina,,,1.0,0.7,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:34.963823,2026-02-04T14:01:52,14.11,41.0,,68.0,854.0,12.0,-3.023876667022705,2.185906171798706,9.775525093078612,10.463407988541862,-5.8435532,-35.1984465,,-1.0,36.0,,15.0,41.57,,623.81,,,0,Gasolina,,,1.0,0.7333333333333333,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:35.959904,2026-02-04T14:01:52,14.11,40.0,,68.0,869.0,12.0,-2.585737943649292,2.7916390895843506,12.36605167388916,12.93825813318856,-5.8435532,-35.1984465,,-4.5,37.0,,15.0,41.57,,615.9399999999999,,,0,Gasolina,,,1.0,0.8,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:36.960025,2026-02-04T14:01:52,14.11,40.0,,67.0,870.0,11.0,0.2777273952960968,6.00226354598999,6.145915985107422,8.595148833942156,-5.8435532,-35.1984465,,-3.0,37.0,,15.0,41.57,,615.9399999999999,,,0,Gasolina,,,1.0,0.8666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:37.960272,2026-02-04T14:01:52,14.11,41.0,,68.0,869.0,11.0,-1.623268723487854,6.6846113204956055,4.357447147369385,8.142872680870644,-5.8435532,-35.1984465,,-3.0,37.0,,15.0,41.57,,616.2,,,0,Gasolina,,,1.0,0.8666666666666667,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:38.962756,2026-02-04T14:01:52,14.11,41.0,,70.0,857.0,9.0,0.5506663918495178,8.628703117370605,6.222530364990234,10.652588188138097,-5.8435532,-35.1984465,,-4.0,37.0,,15.0,41.57,,616.2,,,0,Gasolina,,,1.0,0.7333333333333333,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:39.959710,2026-02-04T14:01:52,14.11,44.0,,74.0,872.0,7.0,-0.5841852426528931,6.840234279632568,7.575253963470459,10.223235789566276,-5.8436238,-35.198549,,-5.5,37.0,,16.0,41.57,,651.105,,,0,Gasolina,,,1.0,0.7333333333333333,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:40.962143,2026-02-04T14:01:52,14.11,39.0,,64.0,901.0,7.0,0.8834604024887085,7.769184589385986,6.074089527130127,9.90127744537593,-5.8436238,-35.198549,,-4.0,37.0,,15.0,41.57,,545.56,,,0,Gasolina,,,1.0,0.9666666666666668,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:41.960103,2026-02-04T14:01:52,14.11,33.0,,52.0,961.0,5.0,-0.2059013396501541,7.510610580444336,6.165069580078125,9.719040568901685,-5.8436238,-35.198549,,-4.0,37.0,,15.0,41.57,,480.19999999999993,,,0,Gasolina,,,1.0,0.6666666666666666,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:42.960059,2026-02-04T14:01:52,14.11,38.0,,73.0,1244.0,6.0,1.45806884765625,7.86734676361084,6.31829833984375,10.195195131760642,-5.8436238,-35.198549,,16.5,37.0,,16.0,41.57,,550.615,,,0,Gasolina,,,0.0,0.6,0.0,0.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:43.962085,2026-02-04T14:01:52,14.11,35.0,,74.0,1356.0,7.0,-2.0183119773864746,6.950367450714111,6.89530086517334,9.99631756994885,-5.8436238,-35.198549,,14.0,37.0,,18.0,41.57,,624.02,,,0,Gasolina,,,0.0,0.6666666666666666,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:44.959881,2026-02-04T14:01:52,14.11,31.0,,71.0,1539.0,7.0,1.558625340461731,6.675034523010254,6.081272125244141,9.163365620588298,-5.8437148,-35.1985833,,19.5,37.0,,18.0,41.57,,599.6400000000001,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:45.960101,2026-02-04T14:01:52,14.11,30.0,,70.0,1539.0,8.0,1.620874524116516,7.06528902053833,6.368576526641846,9.649057474300944,-5.8437148,-35.1985833,,24.0,37.0,,18.0,41.57,,634.4100000000001,,,0,Gasolina,,,0.0,0.9,0.0,0.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:46.959422,2026-02-04T14:01:52,14.11,36.0,,76.0,1690.0,10.0,1.5658079385757446,7.357381820678711,5.781997203826904,9.487587334028738,-5.8437148,-35.1985833,,23.0,37.0,,20.0,41.57,,848.7,,,0,Gasolina,,,0.0,0.8,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:47.959654,2026-02-04T14:01:52,14.11,38.0,,80.0,1687.0,12.0,0.6009446382522583,7.417236804962158,6.447585105895996,9.846211960794935,-5.8437148,-35.1985833,,13.5,37.0,,20.0,41.57,,921.75,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,0.99,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:48.959828,2026-02-04T14:01:52,14.11,37.0,,80.0,1560.0,14.0,1.3120225667953491,6.540958881378174,7.47230339050293,10.017028714313534,-5.8437148,-35.1985833,,15.5,37.0,,20.0,41.57,,907.8,,,0,Gasolina,,,0.0,0.9,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:49.960758,2026-02-04T14:01:52,14.11,37.0,,78.0,1555.0,16.0,1.170764684677124,6.84981107711792,6.189011573791504,9.305614756673505,-5.8437162,-35.1987337,,18.0,37.0,,19.0,41.57,,915.575,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:50.962161,2026-02-04T14:01:52,14.11,34.0,,75.0,1545.0,17.0,-5.092466831207275,5.547365188598633,12.497733116149902,14.591086731464936,-5.8437162,-35.1987337,,21.0,37.0,,19.0,41.57,,863.75,,,0,Gasolina,,,0.0,0.9333333333333332,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:51.960337,2026-02-04T14:01:52,14.11,31.0,,72.0,1616.0,18.0,-1.3263877630233765,3.957615375518799,9.531316757202148,10.405192121463372,-5.8437162,-35.1987337,,23.0,37.0,,19.0,41.57,,826.8000000000001,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:52.960148,2026-02-04T14:01:52,14.11,31.0,,71.0,1677.0,19.0,-2.363077163696289,3.88818359375,9.74679470062256,10.756491634188796,-5.8437162,-35.1987337,,23.0,37.0,,19.0,41.57,,826.8000000000001,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,1.0,30.98,1.0,12430.0,,-2.34,76.0,-0.78,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:53.959755,2026-02-04T14:01:52,14.11,31.0,,71.0,1677.0,19.0,-1.2856862545013428,3.852270603179932,11.647790908813477,12.335477737022424,-5.8437162,-35.1987337,,23.0,37.0,,19.0,41.57,,826.8000000000001,,,0,Gasolina,,,0.0,0.8333333333333334,0.0,1.0,30.98,1.0,16380.0,,-2.34,135.0,3.91,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:54.960060,2026-02-04T14:01:52,14.13,35.0,,79.0,1390.0,19.0,-0.1268926858901977,3.090914487838745,9.57441234588623,10.061770514870757,-5.8436823,-35.1989709,,23.0,37.0,,19.0,57.65,,965.79,,,0,Gasolina,,,0.0,0.6333333333333333,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:55.962478,2026-02-04T14:01:52,14.13,37.0,,78.0,1270.0,20.0,-1.0606313943862915,3.536235809326172,8.307879447937012,9.091246535837248,-5.8436823,-35.1989709,,12.5,37.0,,20.0,57.65,,966.15,,,0,Gasolina,,,0.0,0.7,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Gasolina
,9BHPC81EBTP234663,App2Car,2026-02-04T14:02:56.961179,2026-02-04T14:01:52,14.13,36.0,,76.0,1270.0,21.0,-0.0143652101978659,2.956839084625244,8.678980827331543,9.16885008781472,-5.8436823,-35.1989709,,12.0,37.0,,18.0,57.65,,874.95,,,0,Gasolina,,,0.0,0.7,0.0,1.0,30.59,1.0,16380.0,,-2.34,135.0,3.91,Gasolina
