device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,fuel_type
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:04.324714,2026-02-02T16:37:50,,44.0,,,969.0,8.0,-0.9457096457481384,4.78122091293335,11.255142211914062,12.265099525186988,-5.8433383,-35.1976041,,,-200.0,,,,,249.34,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:05.324085,2026-02-02T16:37:50,,42.0,,,982.0,10.0,0.7924807667732239,5.688623428344727,7.647080421447754,9.563801610620514,-5.8433383,-35.1976041,,,-200.0,,,,,255.32,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:06.324663,2026-02-02T16:37:50,,42.0,,,1007.0,12.0,1.4413094520568848,6.030993938446045,6.315904140472412,8.851039822178974,-5.8433383,-35.1976041,,,-200.0,,,,,255.32,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:07.324843,2026-02-02T16:37:50,,40.0,,,1044.0,13.0,0.0933738648891449,2.87064790725708,9.830592155456545,10.241576060988246,-5.8433383,-35.1976041,,,-200.0,,,,,270.14,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:08.324815,2026-02-02T16:37:50,,40.0,,,1051.0,14.0,1.1180921792984009,3.1004912853240967,9.708487510681152,10.252702379218409,-5.8433383,-35.1976041,,,-200.0,,,,,280.26000000000005,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:09.325108,2026-02-02T16:37:50,,39.0,,,1089.0,15.0,0.1843535304069519,2.4612393379211426,12.339715957641602,12.584127908519475,-5.8434729,-35.1976688,,,-200.0,,,,,283.5,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:10.324699,2026-02-02T16:37:50,,44.0,,,1212.0,15.0,-0.5913678407669067,3.2537200450897217,8.851364135742188,9.448971220107246,-5.8434729,-35.1976688,,,-200.0,,,,,320.37,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:11.324720,2026-02-02T16:37:50,,41.0,,,1041.0,14.0,-0.7709329724311829,2.985569477081299,7.094019412994385,7.735184172494038,-5.8434729,-35.1976688,,,-200.0,,,,,293.7,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:12.325679,2026-02-02T16:37:50,,41.0,,,1047.0,12.0,1.5753847360610962,3.8283286094665527,6.521805286407471,7.72475767920825,-5.8434729,-35.1976688,,,-200.0,,,,,293.7,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:13.325434,2026-02-02T16:37:50,,40.0,,,1041.0,11.0,1.8100165128707888,2.932897090911865,5.286397457122803,6.310629382036204,-5.8434729,-35.1976688,,,-200.0,,,,,271.44,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:14.325423,2026-02-02T16:37:50,,40.0,,,1011.0,9.0,1.4508862495422363,3.1220390796661377,11.200075149536133,11.717247214227845,-5.8436437,-35.1976874,,,-200.0,,,,,271.44,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:15.324746,2026-02-02T16:37:50,,43.0,,,982.0,8.0,1.7166426181793213,2.722207307815552,8.702922821044922,9.278908348202306,-5.8436437,-35.1976874,,,-200.0,,,,,256.1,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:16.324522,2026-02-02T16:37:50,,43.0,,,962.0,9.0,-2.607285737991333,3.05260705947876,8.334216117858887,9.250703058594596,-5.8436437,-35.1976874,,,-200.0,,,,,256.1,,,0,Não identificado,,,0.0,0.7,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:17.326652,2026-02-02T16:37:50,,44.0,,,1273.0,9.0,1.802833914756775,2.63362193107605,10.702081680297852,11.167843430663275,-5.8436437,-35.1976874,,,-200.0,,,,,257.315,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:18.325940,2026-02-02T16:37:50,,36.0,,,1566.0,10.0,3.790021181106568,6.028599739074707,10.390835762023926,12.596735418375802,-5.8436437,-35.1976874,,,-200.0,,,,,330.74,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:19.329315,2026-02-02T16:37:50,,27.0,,,1737.0,12.0,-0.7709329724311829,3.0406360626220703,11.50892734527588,11.928755758759516,-5.8437414,-35.1977261,,,-200.0,,,,,316.29,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:20.324716,2026-02-02T16:37:50,,30.0,,,1699.0,15.0,2.207453966140747,2.8203697204589844,9.51695156097412,10.168564568641935,-5.8437414,-35.1977261,,,-200.0,,,,,382.275,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:21.324756,2026-02-02T16:37:50,,36.0,,,1522.0,16.0,3.790021181106568,2.03507137298584,9.114726066589355,10.078889190548052,-5.8437414,-35.1977261,,,-200.0,,,,,395.72,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:22.324874,2026-02-02T16:37:50,,36.0,,,1515.0,18.0,-1.620874524116516,1.9608511924743648,9.576807022094728,9.908955765387237,-5.8437414,-35.1977261,,,-200.0,,,,,409.05,,,0,Não identificado,,,1.0,0.5333333333333333,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:23.325134,2026-02-02T16:37:50,,34.0,,,1492.0,20.0,2.4133553504943848,5.896918773651123,6.019022941589356,8.765076853181489,-5.8437414,-35.1977261,,,-200.0,,,,,410.94000000000005,,,0,Não identificado,,,1.0,0.5333333333333333,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:24.324529,2026-02-02T16:37:50,,31.0,,,1510.0,21.0,0.8212111592292786,5.736507415771484,6.651092529296875,8.821504232981619,-5.8437151,-35.1979125,,,-200.0,,,,,396.76,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:25.324990,2026-02-02T16:37:50,,31.0,,,1505.0,22.0,-0.4955997467041015,5.463568210601807,5.501875400543213,7.769609361089805,-5.8437151,-35.1979125,,,-200.0,,,,,403.06500000000005,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:26.325619,2026-02-02T16:37:50,,27.0,,,1496.0,23.0,-0.7781155705451965,5.049371242523193,11.027692794799805,12.153667025323042,-5.8437151,-35.1979125,,,-200.0,,,,,377.5,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:27.324545,2026-02-02T16:37:50,,25.0,,,1532.0,23.0,-1.2306196689605713,6.382941722869873,11.192893028259276,12.943617120003234,-5.8437151,-35.1979125,,,-200.0,,,,,364.32,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:28.325285,2026-02-02T16:37:50,,23.0,,,1578.0,23.0,-1.915361404418945,5.475539207458496,7.994239330291748,9.87714540704633,-5.8437151,-35.1979125,,,-200.0,,,,,352.36,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:29.324188,2026-02-02T16:37:50,,29.0,,,1508.0,23.0,1.3527239561080933,3.622427225112915,6.7708024978637695,7.797153811984617,-5.8436786,-35.1981991,,,-200.0,,,,,392.08,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:30.325503,2026-02-02T16:37:50,,39.0,,,1219.0,23.0,0.1747767180204391,3.404554843902588,12.509703636169434,12.96588699823862,-5.8436786,-35.1981991,,,-200.0,,,,,377.89,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:31.325328,2026-02-02T16:37:50,,35.0,,,1126.0,21.0,-1.723825216293335,2.23857855796814,9.064447402954102,9.494578140046288,-5.8436786,-35.1981991,,,-200.0,,,,,315.28,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:32.324322,2026-02-02T16:37:50,,35.0,,,1090.0,18.0,-0.0502782352268695,2.28406834602356,9.852140426635742,10.1135635211529,-5.8436786,-35.1981991,,,-200.0,,,,,315.28,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:33.324740,2026-02-02T16:37:50,,35.0,,,1071.0,14.0,-0.1244984865188598,2.6384103298187256,5.901707172393799,6.465822182083579,-5.8436786,-35.1981991,,,-200.0,,,,,315.28,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:34.324404,2026-02-02T16:37:50,,36.0,,,1019.0,10.0,-1.6663644313812256,3.950432777404785,9.174580574035645,10.126974783045467,-5.8436467,-35.1984413,,,-200.0,,,,,267.75,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:35.324858,2026-02-02T16:37:50,,36.0,,,980.0,9.0,-0.9528923034667968,3.3662476539611816,9.121908187866213,9.769792014043391,-5.8436467,-35.1984413,,,-200.0,,,,,224.775,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:36.324964,2026-02-02T16:37:50,,39.0,,,950.0,9.0,-1.0462661981582642,2.832340717315674,10.393229484558104,10.822940728612569,-5.8436467,-35.1984413,,,-200.0,,,,,228.48,,,0,Não identificado,,,0.0,0.6666666666666666,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:37.325363,2026-02-02T16:37:50,,36.0,,,1341.0,9.0,0.1388636976480484,3.224989652633667,9.138668060302734,9.692011932644125,-5.8436467,-35.1984413,,,-200.0,,,,,278.325,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:38.325613,2026-02-02T16:37:50,,44.0,,,1085.0,10.0,-0.3902548849582672,3.983951568603516,9.813833236694336,10.598843888550231,-5.8436467,-35.1984413,,,-200.0,,,,,339.12,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:39.324876,2026-02-02T16:37:50,,38.0,,,1071.0,9.0,-0.7182605266571045,2.978386878967285,7.678205013275146,8.266892935731164,-5.8436991,-35.1985378,,,-200.0,,,,,251.685,,,0,Não identificado,,,0.0,0.8,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:40.324628,2026-02-02T16:37:50,,44.0,,,947.0,7.0,0.5506663918495178,2.9017724990844727,9.033323287963867,9.503917441583017,-5.8436991,-35.1985378,,,-200.0,,,,,241.485,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:41.324687,2026-02-02T16:37:50,,47.0,,,948.0,7.0,0.9576807022094728,3.0382418632507324,6.658275127410889,7.38110382119722,-5.8436991,-35.1985378,,,-200.0,,,,,257.58,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:42.324489,2026-02-02T16:37:50,,54.0,,,960.0,6.0,-1.3192051649093628,4.048594951629639,8.169015884399414,9.2121791053504,-5.8436991,-35.1985378,,,-200.0,,,,,282.9,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:43.326678,2026-02-02T16:37:50,,55.0,,,945.0,5.0,3.2824504375457764,2.964021682739258,9.339780807495115,10.333992981551084,-5.8436991,-35.1985378,,,-200.0,,,,,287.005,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:44.324874,2026-02-02T16:37:50,,56.0,,,940.0,6.0,1.1563993692398071,1.0989385843276978,7.647080421447754,7.811706886807258,-5.843794,-35.1985545,,,-200.0,,,,,303.8,,,0,Não identificado,,,0.0,0.7666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:45.325271,2026-02-02T16:37:50,,50.0,,,1128.0,7.0,2.106897592544556,4.05817174911499,9.84256362915039,10.85282609298883,-5.843794,-35.1985545,,,-200.0,,,,,321.48,,,0,Não identificado,,,0.0,0.9,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:46.324695,2026-02-02T16:37:50,,46.0,,,1462.0,10.0,4.247313976287842,2.786850690841675,7.848193168640137,9.34881536872477,-5.843794,-35.1985545,,,-200.0,,,,,409.36,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:47.325342,2026-02-02T16:37:50,,36.0,,,1767.0,13.0,0.7206547260284424,4.28322696685791,9.279925346374512,10.246091494713976,-5.843794,-35.1985545,,,-200.0,,,,,432.9150000000001,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:48.325240,2026-02-02T16:37:50,,40.0,,,1818.0,15.0,-0.0454898327589035,3.936067581176758,9.222464561462402,10.027389985230702,-5.843794,-35.1985545,,,-200.0,,,,,499.9500000000001,,,0,Não identificado,,,0.0,0.8333333333333334,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:49.324594,2026-02-02T16:37:50,,40.0,,,1864.0,19.0,0.0790086537599563,4.153939723968506,9.718064308166504,10.56892764169536,-5.8438144,-35.1986773,,,-200.0,,,,,499.9500000000001,,,0,Não identificado,,,0.0,0.8666666666666667,90.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:50.324694,2026-02-02T16:37:50,,45.0,,,1767.0,22.0,0.2968810200691223,4.2975921630859375,8.362946510314941,9.407247794901748,-5.8438144,-35.1986773,,,-200.0,,,,,607.1,,,0,Não identificado,,,0.0,0.9,90.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:51.324689,2026-02-02T16:37:50,,49.0,,,1660.0,24.0,-0.454898327589035,4.3191399574279785,8.901641845703125,9.904601456366995,-5.8438144,-35.1986773,,,-200.0,,,,,627.2850000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:52.325051,2026-02-02T16:37:50,,59.0,,,1607.0,27.0,0.1843535304069519,4.060565948486328,9.028534889221191,9.901344569908902,-5.8438144,-35.1986773,,,-200.0,,,,,688.9000000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:53.324556,2026-02-02T16:37:50,,60.0,,,1600.0,29.0,-0.6416460275650024,3.813963413238525,7.206547260284424,8.178774355423002,-5.8438144,-35.1986773,,,-200.0,,,,,694.76,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:54.324771,2026-02-02T16:37:50,,59.0,,,1565.0,30.0,0.6129156351089478,3.8355112075805664,7.273584842681885,8.245716964759875,-5.8437613,-35.1989796,,,-200.0,,,,,704.0,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:55.324475,2026-02-02T16:37:50,,53.0,,,1507.0,33.0,1.3407529592514038,3.423708438873291,9.481039047241213,10.169046139509158,-5.8437613,-35.1989796,,,-200.0,,,,,666.5,,,0,Não identificado,,,0.0,0.9,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:56.325402,2026-02-02T16:37:50,,38.0,,,1513.0,34.0,0.4572925269603729,3.205836057662964,9.349357604980469,9.894290722918544,-5.8437613,-35.1989796,,,-200.0,,,,,544.6800000000001,,,0,Não identificado,,,0.0,0.9,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:57.325399,2026-02-02T16:37:50,,24.0,,,1538.0,34.0,0.0933738648891449,2.580949544906616,9.986215591430664,10.314771983448344,-5.8437613,-35.1989796,,,-200.0,,,,,446.02,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:58.324525,2026-02-02T16:37:50,,29.0,,,1495.0,32.0,0.6967126727104187,1.8626888990402224,9.320627212524414,9.530430741460409,-5.8437613,-35.1989796,,,-200.0,,,,,455.975,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:38:59.323843,2026-02-02T16:37:50,,25.0,,,1477.0,27.0,0.1244984865188598,1.4437036514282229,9.77791976928711,9.884710168786354,-5.843713,-35.1993767,,,-200.0,,,,,410.85,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:00.324943,2026-02-02T16:37:50,,36.0,,,1259.0,20.0,0.6057330369949341,0.9768342971801758,8.200140953063965,8.280303702544453,-5.843713,-35.1993767,,,-200.0,,,,,405.3,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:01.325766,2026-02-02T16:37:50,,37.0,,,1127.0,18.0,-0.2082955539226532,3.2824504375457764,6.313509941101074,7.118867584743412,-5.843713,-35.1993767,,,-200.0,,,,,358.815,,,0,Não identificado,,,0.0,0.8,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:02.324801,2026-02-02T16:37:50,,28.0,,,1774.0,16.0,-0.8307880163192749,5.5329999923706055,10.036493301391602,11.490669929665168,-5.843713,-35.1993767,,,-200.0,,,,,269.28000000000003,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:03.324570,2026-02-02T16:37:50,,34.0,,,1719.0,17.0,0.1053448766469955,3.8738183975219727,8.755595207214355,9.574863651907032,-5.843713,-35.1993767,,,-200.0,,,,,438.345,,,0,Não identificado,,,0.0,0.8666666666666667,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:04.324571,2026-02-02T16:37:50,,41.0,,,1665.0,19.0,0.6248866319656372,3.9671921730041504,9.569623947143556,10.37818864398302,-5.8436815,-35.1996149,,,-200.0,,,,,509.1700000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:05.324581,2026-02-02T16:37:50,,51.0,,,1544.0,22.0,-0.8786720037460327,3.725377798080444,7.836222171783447,8.72105969215601,-5.8436815,-35.1996149,,,-200.0,,,,,578.8799999999999,,,0,Não identificado,,,0.0,0.9,91.0,0.0,0.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:06.325245,2026-02-02T16:37:50,,52.0,,,1624.0,26.0,0.7541735172271729,4.378994941711426,9.576807022094728,10.557443209985262,-5.8436815,-35.1996149,,,-200.0,,,,,609.9000000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:07.324989,2026-02-02T16:37:50,,57.0,,,1657.0,27.0,0.0670376494526863,5.635950565338135,7.836222171783447,9.652710020866154,-5.8436815,-35.1996149,,,-200.0,,,,,671.1600000000001,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:08.324544,2026-02-02T16:37:50,,58.0,,,1668.0,29.0,0.241814374923706,5.5329999923706055,7.893682956695557,9.642758616097304,-5.8436815,-35.1996149,,,-200.0,,,,,729.495,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
,9BD376AT1SYB85622,App2Car,2026-02-02T16:39:09.324168,2026-02-02T16:37:50,,58.0,,,1669.0,32.0,0.5626373887062073,5.343858242034912,7.603984832763672,9.310959514412817,-5.843641,-35.1999456,,,-200.0,,,,,729.495,,,0,Não identificado,,,0.0,0.8333333333333334,91.0,0.0,1.0,,Gasolina
