device,VIN,data_collector,time_sensor,time_session,voltage_control_module,engine_load,coolant_temperature,intake_manifold_absolut_pressure,rpm,speed,acceleration_x,acceleration_y,acceleration_z,magnitude,latitude,longitude,fuel_pressure,timing_advance,intake_air_temperature,mass_air_flow,throttle_position,fuel_level,engine_oil_temperature,radar_area,cloud_quantity,teda_time,teda_flag,fuel_model_prediction,air_fuel_ratio,other_info,city_road_label,city_road_prob,coolant_temp,distance_traveled_with_MIL_on,driver_behaviour_label,fuel_model_prediction_prob,runtime_since_engine_start,short_term_fuel_trim_bank_1,fuel_type
,,App2Car,2026-02-02T16:14:13.367205,2026-02-02T16:14:02,14.18,18.0,,26.0,425.4,50.0,-0.9385270476341248,0.3615244626998901,9.74679470062256,9.79854784610226,-5.8434097,-35.1977281,,2.5,39.0,0.804,13.0,50.59,,180.45,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:14.367370,2026-02-02T16:14:02,14.18,17.0,,26.0,445.8,50.0,-1.2761094570159912,0.9074024558067322,9.521739959716797,9.649630377561484,-5.8434097,-35.1977281,,2.5,39.0,0.828,13.0,50.59,,170.765,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:15.370514,2026-02-02T16:14:02,14.18,38.0,,37.0,525.0,50.0,-1.8483237028121948,1.1444283723831177,9.440337181091309,9.687413633296964,-5.8434097,-35.1977281,,17.5,39.0,1.8299999999999998,15.0,50.59,,448.6,,,0,Gasolina,,,1.0,0.7666666666666667,90.0,0.0,0.0,0.5,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:16.367121,2026-02-02T16:14:02,14.18,15.0,,24.0,525.0,50.0,-0.5434837937355042,0.9433154463768004,10.244789123535156,10.30247168649982,-5.8434147,-35.1977745,,20.5,39.0,1.17,14.0,50.59,,238.875,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,0.0,0.5,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:17.367959,2026-02-02T16:14:02,14.18,15.0,,24.0,648.6,50.0,-0.7876923680305481,1.213860273361206,8.157045364379883,8.284401312493827,-5.8434147,-35.1977745,,-1.0,39.0,1.098,17.0,50.59,,319.815,,,0,Gasolina,,,0.0,0.7333333333333333,90.0,0.0,0.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:18.367910,2026-02-02T16:14:02,14.18,20.0,,37.0,517.8,50.0,-1.5610195398330688,1.5490485429763794,10.347740173339844,10.57884965802942,-5.8434147,-35.1977745,,19.5,39.0,2.136,17.0,50.59,,389.34,,,0,Gasolina,,,0.0,0.6666666666666666,90.0,0.0,0.0,0.7,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:19.367143,2026-02-02T16:14:02,14.18,37.0,,43.0,693.6,50.0,0.828393816947937,1.8171991109848025,8.825027465820312,9.048179855496045,-5.8434147,-35.1977745,,23.0,39.0,2.136,17.0,50.59,,615.12,,,0,Etanol,,,0.0,0.5333333333333333,90.0,0.0,1.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:20.367237,2026-02-02T16:14:02,14.18,13.0,,24.0,699.6,50.0,1.139639973640442,2.468421936035156,8.705317497253418,9.120002130032931,-5.8434147,-35.1977745,,23.0,39.0,1.584,15.0,50.59,,371.84,,,0,Etanol,,,0.0,0.9333333333333332,90.0,0.0,0.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:21.367511,2026-02-02T16:14:02,14.18,17.0,,24.0,528.0,50.0,0.8834604024887085,-0.6009446382522583,8.51138687133789,8.578189973099958,-5.8435857,-35.197734,,0.0,39.0,1.038,14.0,50.59,,410.56,,,0,Etanol,,,0.0,0.7,90.0,0.0,0.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:22.367790,2026-02-02T16:14:02,14.18,19.0,,26.0,528.0,50.0,0.5339069962501526,0.2466027736663818,10.769119262695312,10.785165705856356,-5.8435857,-35.197734,,-1.0,39.0,1.062,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8333333333333334,90.0,0.0,0.0,0.57,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:23.367957,2026-02-02T16:14:02,14.18,19.0,,26.0,519.0,50.0,-0.0119710080325603,0.2992752194404602,7.60637903213501,7.612273703861914,-5.8435857,-35.197734,,-1.0,39.0,1.098,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:24.370623,2026-02-02T16:14:02,14.18,19.0,,25.0,522.0,50.0,-0.071826048195362,0.8188169598579407,10.053253173828123,10.086799272912872,-5.8435857,-35.197734,,-1.0,39.0,1.074,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:25.367218,2026-02-02T16:14:02,14.18,19.0,,26.0,484.79999999999995,50.0,0.7254431247711182,-0.059855043888092,10.527304649353027,10.552440169640688,-5.8435857,-35.197734,,-1.0,39.0,1.074,14.0,50.59,,353.40000000000003,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:26.367164,2026-02-02T16:14:02,14.18,20.0,,28.0,492.59999999999997,50.0,1.0773907899856567,0.6200982332229614,8.990227699279785,9.075763704399186,-5.8437154,-35.1977376,,-1.0,39.0,1.098,14.0,50.59,,309.12,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:27.368463,2026-02-02T16:14:02,14.18,19.0,,27.0,519.6,50.0,2.4468741416931152,0.811634361743927,8.75080680847168,9.122640144258908,-5.8437154,-35.1977376,,-1.0,39.0,1.11,14.0,50.59,,288.73,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.77,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:28.367933,2026-02-02T16:14:02,14.18,45.0,,49.0,519.6,50.0,2.3750481605529785,1.316810965538025,8.975862503051758,9.377683752270483,-5.8437154,-35.1977376,,15.5,39.0,1.974,16.0,50.59,,641.16,,,0,Etanol,,,1.0,0.6666666666666666,90.0,0.0,1.0,0.57,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:29.369482,2026-02-02T16:14:02,14.18,54.0,,49.0,423.0,50.0,-1.0630255937576294,0.646434485912323,9.51695156097412,9.597930400429473,-5.8437154,-35.1977376,,11.5,39.0,2.994,18.0,50.59,,789.075,,,0,Gasolina,,,0.0,0.5333333333333333,90.0,0.0,1.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:30.367663,2026-02-02T16:14:02,14.18,54.0,,59.0,578.4,50.0,0.090979665517807,1.53707754611969,8.980650901794434,9.111694425419689,-5.8437154,-35.1977376,,15.5,39.0,3.2819999999999996,18.0,50.59,,789.075,,,0,Gasolina,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:31.367310,2026-02-02T16:14:02,14.18,43.0,,51.0,776.4,50.0,-0.1891419291496276,1.7621324062347412,9.770736694335938,9.930165196838765,-5.8437357,-35.1978489,,22.5,39.0,3.8819999999999997,18.0,50.59,,760.1,,,0,Gasolina,,,0.0,0.7,90.0,0.0,1.0,0.63,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:32.368737,2026-02-02T16:14:02,14.18,43.0,,48.0,925.1999999999999,50.0,0.5626373887062073,1.968033790588379,10.919954299926758,11.110135901264066,-5.8437357,-35.1978489,,25.0,39.0,3.8819999999999997,19.0,50.59,,942.23,,,0,Etanol,,,0.0,0.9333333333333332,90.0,0.0,1.0,0.57,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:33.368622,2026-02-02T16:14:02,14.18,42.0,,46.0,1080.0,50.0,0.3854664862155914,3.2297780513763428,9.38048267364502,9.928419101936733,-5.8437357,-35.1978489,,25.0,39.0,4.428,20.0,50.59,,1098.02,,,0,Gasolina,,,0.0,0.8333333333333334,90.0,0.0,1.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:34.367540,2026-02-02T16:14:02,14.18,12.0,,20.0,873.6,50.0,-0.7805097699165344,1.0821791887283323,6.988674640655518,7.114905518022948,-5.8437357,-35.1978489,,25.0,39.0,1.296,15.0,50.59,,577.5,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,1.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:35.367927,2026-02-02T16:14:02,14.18,25.0,,31.0,873.6,50.0,-0.4189853072166443,2.655169725418091,8.348581314086914,8.770649059012758,-5.8437357,-35.1978489,,-24.5,39.0,1.686,16.0,50.59,,748.72,,,0,Gasolina,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:36.367412,2026-02-02T16:14:02,14.18,29.0,,31.0,723.0,50.0,1.0055646896362305,1.5514427423477173,8.848969459533691,9.040043994560348,-5.8436813,-35.1981049,,26.0,40.0,2.304,16.0,50.59,,743.325,,,0,Gasolina,,,0.0,0.6,90.0,0.0,1.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:37.369486,2026-02-02T16:14:02,14.18,29.0,,32.0,782.4,50.0,0.3399766385555267,2.449268341064453,8.78432559967041,9.125726040284633,-5.8436813,-35.1981049,,27.5,39.0,1.938,16.0,50.59,,743.325,,,0,Etanol,,,0.0,0.6333333333333333,90.0,0.0,1.0,0.9,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:38.367501,2026-02-02T16:14:02,14.18,21.0,,22.0,787.8,50.0,-0.1364694982767105,-0.3351882398128509,6.54574728012085,6.555744239617516,-5.8436813,-35.1981049,,-12.5,39.0,1.938,15.0,50.59,,644.92,,,0,Etanol,,,1.0,0.5666666666666667,90.0,0.0,1.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:39.367966,2026-02-02T16:14:02,14.18,29.0,,27.0,456.59999999999997,50.0,-0.1939303427934646,0.6631938815116882,7.922413349151611,7.952488187802996,-5.8436813,-35.1981049,,-1.0,39.0,1.47,14.0,50.59,,746.075,,,0,Etanol,,,0.0,0.7666666666666667,90.0,0.0,1.0,0.6,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:40.367179,2026-02-02T16:14:02,14.18,19.0,,25.0,522.6,50.0,-0.1244984865188598,-1.699883222579956,9.734824180603027,9.8829097269381,-5.8436813,-35.1981049,,-1.0,39.0,1.074,14.0,50.59,,453.81,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.57,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:41.367733,2026-02-02T16:14:02,14.18,19.0,,25.0,517.8,50.0,2.013523578643799,-1.1324573755264282,8.829815864562988,9.127014030405944,-5.8436508,-35.1983941,,-1.0,39.0,1.086,14.0,50.59,,453.81,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.97,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:42.368075,2026-02-02T16:14:02,14.18,20.0,,25.0,517.8,50.0,0.9193734526634216,-0.1651999205350875,8.243236541748047,8.295992239775623,-5.8436508,-35.1983941,,-1.0,39.0,1.086,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.7,90.0,0.0,0.0,1.0,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:43.367411,2026-02-02T16:14:02,14.18,20.0,,25.0,480.59999999999997,50.0,-1.7166426181793213,0.42377370595932,8.760383605957031,8.937044643277371,-5.8436508,-35.1983941,,-1.0,39.0,1.014,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.7333333333333333,90.0,0.0,0.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:44.367806,2026-02-02T16:14:02,14.18,20.0,,26.0,457.2,50.0,-1.6352397203445437,-0.0646434426307678,9.804255485534668,9.939900067068294,-5.8436508,-35.1983941,,-1.0,39.0,1.074,14.0,50.59,,407.34,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:45.367567,2026-02-02T16:14:02,14.18,22.0,,27.0,457.8,50.0,0.7110779285430908,-0.2035071402788162,10.141838073730469,10.168772123042906,-5.8436508,-35.1983941,,-1.0,39.0,1.074,14.0,50.59,,345.92,,,0,Etanol,,,0.0,0.8,90.0,0.0,0.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:46.366758,2026-02-02T16:14:02,14.18,22.0,,27.0,481.2,50.0,-1.4963760375976562,-0.3375824391841888,9.188945770263672,9.316105812945056,-5.8436655,-35.1985388,,-1.0,39.0,1.062,14.0,50.59,,345.92,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:47.368444,2026-02-02T16:14:02,14.18,21.0,,26.0,485.4,50.0,0.2346317619085312,1.0223240852355957,9.430760383605955,9.488911423969595,-5.8436655,-35.1985388,,-1.0,39.0,1.014,14.0,50.59,,341.31,,,0,Etanol,,,0.0,0.8333333333333334,90.0,0.0,0.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:48.367617,2026-02-02T16:14:02,14.18,22.0,,26.0,485.4,50.0,-0.0191536135971546,1.6855180263519287,7.948749542236328,8.12551273233101,-5.8436655,-35.1985388,,-1.0,39.0,1.074,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.7666666666666667,90.0,0.0,0.0,0.77,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:49.367808,2026-02-02T16:14:02,14.18,22.0,,26.0,467.4,50.0,0.4884171485900879,-0.071826048195362,10.041281700134276,10.053409793382928,-5.8436655,-35.1985388,,-1.0,39.0,1.086,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.9,90.0,0.0,0.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:50.367025,2026-02-02T16:14:02,14.18,22.0,,27.0,461.4,50.0,1.623268723487854,1.659181833267212,11.037269592285156,11.278705854719345,-5.8436655,-35.1985388,,-1.0,39.0,1.038,14.0,50.59,,342.395,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.73,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:51.367309,2026-02-02T16:14:02,14.18,20.0,,27.0,487.2,50.0,0.7038952708244324,1.7046716213226318,8.576030731201172,8.772096499203519,-5.8437763,-35.1985745,,18.5,39.0,1.038,14.0,50.59,,292.81500000000005,,,0,Etanol,,,0.0,0.8666666666666667,90.0,0.0,0.0,0.63,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:52.367324,2026-02-02T16:14:02,14.18,40.0,,47.0,406.2,50.0,1.338358759880066,1.2856862545013428,9.160215377807615,9.346322222296028,-5.8437763,-35.1985745,,0.5,39.0,1.38,17.0,50.59,,590.3199999999999,,,0,Etanol,,,1.0,0.7,90.0,0.0,1.0,0.57,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:53.368095,2026-02-02T16:14:02,14.18,73.0,,77.0,571.8,50.0,1.5873557329177856,1.5753847360610962,9.641449928283691,9.89742855538967,-5.8437763,-35.1985745,,0.5,39.0,3.942,20.0,50.59,,1097.57,,,0,Gasolina,,,0.0,0.5666666666666667,90.0,0.0,1.0,0.63,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:54.370478,2026-02-02T16:14:02,14.18,72.0,,79.0,846.0,50.0,0.9720458984375,2.315192937850952,9.643844604492188,9.965376577116247,-5.8437763,-35.1985745,,4.5,39.0,5.526000000000001,22.0,50.59,,1340.025,,,0,Gasolina,,,0.0,0.8666666666666667,90.0,0.0,2.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:55.367316,2026-02-02T16:14:02,14.18,77.0,,79.0,846.0,50.0,0.5147533416748047,2.269703149795532,9.035717010498049,9.33063263046836,-5.8437763,-35.1985745,,10.0,39.0,8.16,25.0,50.59,,1857.25,,,0,Gasolina,,,0.0,0.9666666666666668,90.0,0.0,2.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:56.367171,2026-02-02T16:14:02,14.18,77.0,,82.0,1146.6,50.0,-0.4836287498474121,1.0223240852355957,9.986215591430664,10.050051996953282,-5.8438037,-35.198737,,18.5,39.0,2.8619999999999997,15.0,50.59,,1739.61,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:57.369100,2026-02-02T16:14:02,14.18,21.0,,21.0,1155.6,50.0,0.4884171485900879,1.261744260787964,9.282320022583008,9.3804059023218,-5.8438037,-35.198737,,15.5,40.0,6.192,15.0,50.59,,784.53,,,0,Gasolina,,,0.0,0.8,90.0,0.0,1.0,0.8,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:58.367125,2026-02-02T16:14:02,14.18,69.0,,65.0,905.4,50.0,-0.3112462162971496,1.5131354331970217,9.193734169006348,9.322617712676545,-5.8438037,-35.198737,,17.0,40.0,6.192,21.0,50.59,,1932.48,,,0,Gasolina,,,0.0,0.9333333333333332,90.0,0.0,2.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:14:59.367232,2026-02-02T16:14:02,14.18,63.0,,64.0,981.0,50.0,0.5051765441894531,1.41257905960083,9.854534149169922,9.968070336709012,-5.8438037,-35.198737,,17.0,40.0,6.228000000000001,22.0,50.59,,1706.14,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.97,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:15:00.370165,2026-02-02T16:14:02,14.18,58.0,,53.0,1052.3999999999999,50.0,0.1915361285209655,1.2473790645599363,9.576807022094728,9.65960006199398,-5.8438037,-35.198737,,21.5,40.0,6.192,20.0,50.59,,1635.75,,,0,Gasolina,,,0.0,0.9,90.0,0.0,2.0,0.83,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:15:01.367505,2026-02-02T16:14:02,14.18,29.0,,53.0,1052.3999999999999,50.0,-0.1340752989053726,0.7469909191131592,9.780313491821287,9.809714757184103,-5.8437606,-35.1991078,,28.0,39.0,3.12,15.0,50.59,,1025.01,,,0,Gasolina,,,0.0,0.8666666666666667,90.0,0.0,1.0,0.87,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:15:02.367350,2026-02-02T16:14:02,14.18,29.0,,21.0,990.5999999999999,50.0,0.3303998410701751,0.4836287498474121,9.69651699066162,9.71419078322264,-5.8437606,-35.1991078,,-25.0,39.0,1.158,15.0,50.59,,1025.01,,,0,Gasolina,,,0.0,0.7333333333333333,90.0,0.0,1.0,0.67,1026.0,-6.25,Gasolina
,,App2Car,2026-02-02T16:15:03.368479,2026-02-02T16:14:02,14.3,22.0,,21.0,990.5999999999999,50.0,0.6584054827690125,-0.1173158809542656,10.649409294128418,10.670387954968325,-5.8437606,-35.1991078,,-25.0,39.0,1.158,15.0,43.92,,882.2800000000001,,,0,Gasolina,,,0.0,0.6333333333333333,92.0,,1.0,0.5,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:04.368006,2026-02-02T16:14:02,14.3,22.0,,26.0,510.59999999999997,50.0,0.2250549644231796,-0.8307880163192749,9.830592155456545,9.868201487200944,-5.8437606,-35.1991078,,-1.0,39.0,1.05,15.0,43.92,,882.2800000000001,,,0,Gasolina,,,0.0,0.6333333333333333,92.0,,1.0,0.53,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:05.368068,2026-02-02T16:14:02,14.3,19.0,,25.0,522.6,50.0,-0.4644751250743866,-0.9672574996948242,9.399636268615724,9.460681064004053,-5.8437606,-35.1991078,,-1.0,39.0,1.05,14.0,43.92,,551.495,,,0,Etanol,,,0.0,0.8,92.0,,1.0,0.77,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:06.367723,2026-02-02T16:14:02,14.3,20.0,,25.0,519.0,50.0,-0.0622492432594299,-0.2849099934101105,10.14902114868164,10.153210277986885,-5.84373,-35.1994849,,-1.0,39.0,1.062,14.0,43.92,,510.975,,,0,Etanol,,,0.0,0.8333333333333334,92.0,,0.0,1.0,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:07.368820,2026-02-02T16:14:02,14.3,20.0,,25.0,507.0,50.0,-0.0694318488240242,0.7206547260284424,11.568782806396484,11.591414910930984,-5.84373,-35.1994849,,-1.0,39.0,1.098,14.0,43.92,,510.975,,,0,Etanol,,,0.0,0.8333333333333334,92.0,,0.0,0.93,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:08.367913,2026-02-02T16:14:02,14.3,93.0,,95.0,507.0,50.0,-0.4285621047019958,1.7980455160140991,9.05247688293457,9.239262463601182,-5.84373,-35.1994849,,16.0,39.0,5.634,25.0,43.92,,1806.3,,,0,Gasolina,,,1.0,0.5333333333333333,92.0,,2.0,0.63,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:09.367881,2026-02-02T16:14:02,14.3,85.0,,95.0,606.0,50.0,-0.4453215301036834,2.360682964324951,10.44350814819336,10.71624923957114,-5.84373,-35.1994849,,-1.0,39.0,6.263999999999999,29.0,43.92,,2052.75,,,0,Gasolina,,,0.0,0.6666666666666666,92.0,,2.0,0.83,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:10.367664,2026-02-02T16:14:02,14.3,85.0,,95.0,750.6,50.0,-0.2944868206977844,1.4413094520568848,8.374917984008789,8.50313745996306,-5.84373,-35.1994849,,2.0,39.0,8.106,31.0,43.92,,2371.295,,,0,Gasolina,,,0.0,0.7666666666666667,92.0,,2.0,0.8,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:11.367663,2026-02-02T16:14:02,14.3,95.0,,96.0,887.4,50.0,-0.2298433631658554,2.387019157409668,9.864110946655272,10.151422225351311,-5.8436808,-35.1997523,,5.0,39.0,8.106,31.0,43.92,,2588.845,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.7,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:12.367579,2026-02-02T16:14:02,14.3,91.0,,96.0,1051.2,50.0,-0.1963245421648025,2.6144683361053467,9.904812812805176,10.24594089691441,-5.8436808,-35.1997523,,8.5,39.0,9.336,33.0,43.92,,2867.4,,,1,Gasolina,,,0.0,0.8,92.0,,2.0,0.83,1086.0,0.0,Gasolina
,,App2Car,2026-02-02T16:15:13.367678,2026-02-02T16:14:02,14.3,95.0,,89.0,1172.3999999999999,50.0,-0.2489969730377197,0.7493851184844971,9.670180320739746,9.702369039776327,-5.8436808,-35.1997523,,8.5,39.0,11.118,33.0,43.92,,3258.54,,,1,Gasolina,,,0.0,0.7333333333333333,92.0,,2.0,0.8,1086.0,0.0,Gasolina
